filename,cellCount,branchSum,junctionSum,endpointSum,avgbranchSum,branchSumCell,junctionSumCell,endpointSumCell,avgbranchSumCell
53_LeftDG_2a,75,1159,537,605,7.909,15.453333333333333,7.16,8.066666666666666,0.10545333333333333
53_LeftDG_2b,38,635,305,317,4.6530000000000005,16.710526315789473,8.026315789473685,8.342105263157896,0.12244736842105264
53_LeftDG_3a,65,851,398,440,6.933000000000001,13.092307692307692,6.123076923076923,6.769230769230769,0.10666153846153847
53_LeftDG_3b,30,512,242,269,4.082,17.066666666666666,8.066666666666666,8.966666666666667,0.13606666666666667
53_RightCA1_1,50,561,255,304,5.26,11.22,5.1,6.08,0.1052
53_RightCA1_2,47,790,375,391,5.446000000000002,16.80851063829787,7.9787234042553195,8.319148936170214,0.11587234042553196
53_RightCA1_3,49,417,182,249,5.133000000000001,8.510204081632653,3.7142857142857144,5.081632653061225,0.10475510204081634
53_RightCA3_1,39,438,194,248,4.889,11.23076923076923,4.9743589743589745,6.358974358974359,0.12535897435897436
53_RightCA3_2,42,550,254,298,5.159000000000002,13.095238095238095,6.0476190476190474,7.095238095238095,0.12283333333333338
53_RightCA3_3,31,373,173,202,3.2170000000000005,12.03225806451613,5.580645161290323,6.516129032258065,0.10377419354838711
53_RightDG_1a,71,777,367,393,7.197000000000004,10.943661971830986,5.169014084507042,5.535211267605634,0.10136619718309864
53_RightDG_1b,47,653,304,347,5.664000000000002,13.893617021276595,6.468085106382978,7.382978723404255,0.1205106382978724
53_RightDG_2a,68,791,368,410,6.951,11.632352941176471,5.411764705882353,6.029411764705882,0.10222058823529412
53_RightDG_2b,34,486,226,259,3.82,14.294117647058824,6.647058823529412,7.617647058823529,0.11235294117647059
53_RightDG_3a,77,608,268,361,7.633000000000003,7.896103896103896,3.4805194805194803,4.688311688311688,0.09912987012987017
53_RightDG_3b,47,412,188,227,5.234,8.76595744680851,4.0,4.829787234042553,0.11136170212765957
55_LeftCA1_1,50,480,215,280,6.0710000000000015,9.6,4.3,5.6,0.12142000000000003
55_LeftCA1_2,44,352,160,209,5.018000000000001,8.0,3.6363636363636362,4.75,0.11404545454545456
55_LeftCA1_3,56,525,234,314,6.893,9.375,4.178571428571429,5.607142857142857,0.1230892857142857
55_LeftCA3_1,37,401,181,231,4.247999999999999,10.837837837837839,4.891891891891892,6.243243243243243,0.11481081081081079
55_LeftCA3_2,41,448,204,260,5.719,10.926829268292684,4.975609756097561,6.341463414634147,0.1394878048780488
55_LeftCA3_3,45,481,220,276,5.764000000000002,10.688888888888888,4.888888888888889,6.133333333333334,0.12808888888888895
55_LeftDG_1a,53,613,285,330,6.028,11.566037735849056,5.377358490566038,6.226415094339623,0.11373584905660376
55_LeftDG_1b,48,539,248,301,6.360000000000001,11.229166666666666,5.166666666666667,6.270833333333333,0.13250000000000003
55_LeftDG_2a,52,506,227,283,5.2459999999999996,9.73076923076923,4.365384615384615,5.4423076923076925,0.10088461538461538
55_LeftDG_2b,43,376,169,228,5.975000000000002,8.744186046511627,3.9302325581395348,5.3023255813953485,0.13895348837209306
55_LeftDG_3a,51,486,218,278,6.230999999999999,9.529411764705882,4.2745098039215685,5.450980392156863,0.12217647058823528
55_LeftDG_3b,40,539,255,277,5.206000000000001,13.475,6.375,6.925,0.13015000000000004
55_RightCA1_1,44,434,198,245,5.182,9.863636363636363,4.5,5.568181818181818,0.11777272727272728
55_RightCA1_2,45,404,185,219,4.763000000000001,8.977777777777778,4.111111111111111,4.866666666666666,0.10584444444444446
55_RightCA1_3,47,464,208,269,5.279000000000001,9.872340425531915,4.425531914893617,5.723404255319149,0.11231914893617023
55_RightCA3_1,34,400,183,227,4.5040000000000004,11.764705882352942,5.382352941176471,6.676470588235294,0.13247058823529412
55_RightCA3_2,39,348,155,217,5.050999999999999,8.923076923076923,3.9743589743589745,5.564102564102564,0.12951282051282048
55_RightCA3_3,38,479,217,268,4.731000000000001,12.605263157894736,5.7105263157894735,7.052631578947368,0.12450000000000001
55_RightDG_1a,60,720,330,371,5.901000000000002,12.0,5.5,6.183333333333334,0.09835000000000002
55_RightDG_1b,39,339,151,211,5.079000000000001,8.692307692307692,3.871794871794872,5.410256410256411,0.13023076923076923
55_RightDG_2a,70,624,279,366,7.411999999999999,8.914285714285715,3.9857142857142858,5.228571428571429,0.10588571428571428
55_RightDG_2b,47,510,234,283,5.876000000000001,10.851063829787234,4.9787234042553195,6.0212765957446805,0.12502127659574472
55_RightDG_3a,42,413,187,233,4.500999999999999,9.833333333333334,4.4523809523809526,5.5476190476190474,0.10716666666666663
55_RightDG_3b,46,513,240,275,5.543999999999999,11.152173913043478,5.217391304347826,5.978260869565218,0.12052173913043475
72_LeftCA1_1,46,689,326,331,4.363000000000001,14.978260869565217,7.086956521739131,7.195652173913044,0.09484782608695655
72_LeftCA1_2,45,627,294,297,4.252000000000002,13.933333333333334,6.533333333333333,6.6,0.09448888888888893
72_LeftCA1_3,48,713,330,347,4.641000000000001,14.854166666666666,6.875,7.229166666666667,0.09668750000000002
72_LeftCA3_1,53,766,355,381,5.071999999999998,14.452830188679245,6.69811320754717,7.188679245283019,0.09569811320754713
72_LeftCA3_2,52,576,264,324,4.971000000000001,11.076923076923077,5.076923076923077,6.230769230769231,0.09559615384615386
72_LeftCA3_3,40,530,247,266,3.7520000000000002,13.25,6.175,6.65,0.09380000000000001
72_LeftDG_1a,57,532,234,308,5.596000000000002,9.333333333333334,4.105263157894737,5.4035087719298245,0.09817543859649126
72_LeftDG_1b,46,328,141,201,4.25,7.130434782608695,3.0652173913043477,4.369565217391305,0.09239130434782608
72_LeftDG_2a,53,525,240,283,5.009,9.90566037735849,4.528301886792453,5.339622641509434,0.09450943396226416
72_LeftDG_2b,47,389,176,204,4.356,8.27659574468085,3.74468085106383,4.340425531914893,0.09268085106382978
72_LeftDG_3a,54,567,263,295,4.936000000000001,10.5,4.87037037037037,5.462962962962963,0.09140740740740742
72_LeftDG_3b,36,305,133,174,3.3600000000000003,8.472222222222221,3.6944444444444446,4.833333333333333,0.09333333333333334
72_RightCA1_1,46,628,286,314,4.215000000000001,13.652173913043478,6.217391304347826,6.826086956521739,0.09163043478260871
72_RightCA1_2,41,462,210,247,3.8810000000000002,11.268292682926829,5.121951219512195,6.024390243902439,0.09465853658536585
72_RightCA1_3,42,513,232,280,4.043,12.214285714285714,5.523809523809524,6.666666666666667,0.09626190476190477
72_RightCA3_1,34,275,122,160,3.302,8.088235294117647,3.588235294117647,4.705882352941177,0.09711764705882353
72_RightCA3_2,41,427,192,234,3.7119999999999997,10.414634146341463,4.682926829268292,5.7073170731707314,0.09053658536585366
72_RightCA3_3,35,409,187,221,3.8850000000000016,11.685714285714285,5.3428571428571425,6.314285714285714,0.11100000000000004
72_RightDG_1a,49,601,279,299,4.451,12.26530612244898,5.6938775510204085,6.1020408163265305,0.09083673469387754
72_RightDG_1b,37,326,144,185,3.205,8.81081081081081,3.891891891891892,5.0,0.08662162162162163
72_RightDG_2a,48,536,249,277,4.228000000000001,11.166666666666666,5.1875,5.770833333333333,0.08808333333333335
72_RightDG_2b,55,528,242,282,5.213000000000003,9.6,4.4,5.127272727272727,0.09478181818181823
72_RightDG_3a,41,440,201,237,3.5380000000000003,10.731707317073171,4.902439024390244,5.780487804878049,0.08629268292682928
72_RightDG_3b,37,396,189,195,3.8329999999999993,10.702702702702704,5.108108108108108,5.27027027027027,0.10359459459459458
74_LeftCA1_1,59,617,285,339,5.6,10.457627118644067,4.830508474576271,5.745762711864407,0.09491525423728812
74_LeftCA1_2,66,577,252,348,5.633000000000001,8.742424242424242,3.8181818181818183,5.2727272727272725,0.08534848484848487
74_LeftCA1_3,61,598,275,325,5.814999999999999,9.80327868852459,4.508196721311475,5.327868852459017,0.09532786885245899
74_LeftCA3_1,56,516,230,292,5.645000000000002,9.214285714285714,4.107142857142857,5.214285714285714,0.10080357142857146
74_LeftCA3_2,46,417,181,239,4.82,9.065217391304348,3.9347826086956523,5.195652173913044,0.10478260869565217
74_LeftCA3_3,48,394,176,228,4.331000000000001,8.208333333333334,3.6666666666666665,4.75,0.0902291666666667
74_LeftDG_1a,72,586,254,351,6.26,8.13888888888889,3.5277777777777777,4.875,0.08694444444444444
74_LeftDG_1b,51,377,165,240,4.8530000000000015,7.392156862745098,3.235294117647059,4.705882352941177,0.09515686274509808
74_LeftDG_2a,53,698,318,369,4.973,13.169811320754716,6.0,6.962264150943396,0.09383018867924528
74_LeftDG_2b,45,464,207,253,4.049000000000001,10.311111111111112,4.6,5.622222222222222,0.08997777777777781
74_LeftDG_3a,63,651,296,368,6.0379999999999985,10.333333333333334,4.698412698412699,5.841269841269841,0.09584126984126981
74_LeftDG_3b,53,370,159,240,4.797000000000001,6.981132075471698,3.0,4.528301886792453,0.09050943396226416
74_RightCA1_1,70,988,461,506,7.125999999999998,14.114285714285714,6.585714285714285,7.228571428571429,0.10179999999999996
74_RightCA1_2,70,982,458,508,6.831,14.028571428571428,6.542857142857143,7.257142857142857,0.09758571428571429
74_RightCA1_3,47,429,189,250,4.404000000000001,9.127659574468085,4.0212765957446805,5.319148936170213,0.09370212765957449
74_RightCA3_1,44,470,214,263,4.101000000000001,10.681818181818182,4.863636363636363,5.9772727272727275,0.09320454545454547
74_RightCA3_2,56,626,281,351,5.385000000000001,11.178571428571429,5.017857142857143,6.267857142857143,0.0961607142857143
74_RightCA3_3,56,548,249,303,5.468999999999999,9.785714285714286,4.446428571428571,5.410714285714286,0.09766071428571428
74_RightDG_1a,60,678,304,368,5.385000000000001,11.3,5.066666666666666,6.133333333333334,0.08975000000000001
74_RightDG_1b,46,584,270,307,4.6560000000000015,12.695652173913043,5.869565217391305,6.673913043478261,0.10121739130434786
74_RightDG_2a,54,649,291,358,5.010000000000002,12.018518518518519,5.388888888888889,6.62962962962963,0.0927777777777778
74_RightDG_2b,45,483,215,262,4.061,10.733333333333333,4.777777777777778,5.822222222222222,0.09024444444444445
74_RightDG_3a,48,511,236,265,4.142,10.645833333333334,4.916666666666667,5.520833333333333,0.08629166666666667
74_RightDG_3b,39,343,151,205,3.4749999999999996,8.794871794871796,3.871794871794872,5.256410256410256,0.08910256410256409
76_LeftCA1_1,59,619,279,349,5.975000000000002,10.491525423728813,4.728813559322034,5.915254237288136,0.10127118644067801
76_LeftCA1_2,69,590,260,350,7.194000000000003,8.55072463768116,3.7681159420289854,5.072463768115942,0.10426086956521743
76_LeftCA1_3,60,474,209,281,6.265000000000001,7.9,3.4833333333333334,4.683333333333334,0.10441666666666667
76_LeftCA3_1,39,358,162,203,4.357000000000001,9.179487179487179,4.153846153846154,5.205128205128205,0.11171794871794874
76_LeftCA3_2,45,326,141,204,4.3709999999999996,7.2444444444444445,3.1333333333333333,4.533333333333333,0.09713333333333332
76_LeftCA3_3,41,254,108,166,3.7210000000000005,6.195121951219512,2.6341463414634148,4.048780487804878,0.09075609756097562
76_LeftDG_1a,57,452,193,275,5.567,7.9298245614035086,3.3859649122807016,4.824561403508772,0.09766666666666667
76_LeftDG_1b,39,227,96,149,4.263999999999999,5.82051282051282,2.4615384615384617,3.8205128205128207,0.10933333333333331
76_LeftDG_2a,83,567,244,358,7.7139999999999995,6.831325301204819,2.9397590361445785,4.313253012048193,0.09293975903614457
76_LeftDG_2b,48,391,170,238,4.883000000000002,8.145833333333334,3.5416666666666665,4.958333333333333,0.1017291666666667
76_LeftDG_3a,41,253,110,165,3.507000000000001,6.170731707317073,2.682926829268293,4.024390243902439,0.08553658536585368
76_LeftDG_3b,45,202,84,143,4.11,4.488888888888889,1.8666666666666667,3.1777777777777776,0.09133333333333334
76_RightCA1_1,57,549,243,315,5.879999999999999,9.631578947368421,4.2631578947368425,5.526315789473684,0.10315789473684209
76_RightCA1_2,59,568,258,325,6.05,9.627118644067796,4.372881355932203,5.508474576271187,0.10254237288135593
76_RightCA1_3,57,461,204,276,5.515,8.087719298245615,3.5789473684210527,4.842105263157895,0.09675438596491227
76_RightCA3_1,43,330,142,200,4.705000000000001,7.674418604651163,3.302325581395349,4.651162790697675,0.1094186046511628
76_RightCA3_2,46,275,120,180,4.487,5.978260869565218,2.608695652173913,3.9130434782608696,0.09754347826086956
76_RightCA3_3,45,316,138,195,4.121,7.022222222222222,3.066666666666667,4.333333333333333,0.09157777777777779
76_RightDG_1a,59,585,260,337,5.449000000000002,9.915254237288135,4.406779661016949,5.711864406779661,0.09235593220338986
76_RightDG_1b,39,229,98,146,3.7450000000000006,5.871794871794871,2.5128205128205128,3.7435897435897436,0.09602564102564104
76_RightDG_2a,42,412,182,238,4.1240000000000006,9.80952380952381,4.333333333333333,5.666666666666667,0.0981904761904762
76_RightDG_2b,30,214,92,138,2.9580000000000006,7.133333333333334,3.066666666666667,4.6,0.09860000000000002
76_RightDG_3a,53,339,144,223,4.785,6.39622641509434,2.7169811320754715,4.2075471698113205,0.09028301886792453
76_RightDG_3b,37,172,70,119,3.446999999999999,4.648648648648648,1.8918918918918919,3.2162162162162162,0.09316216216216214
87_LeftCA1_1,88,727,320,437,8.579,8.261363636363637,3.6363636363636362,4.965909090909091,0.09748863636363637
87_LeftCA1_2,65,587,261,349,7.4399999999999995,9.03076923076923,4.015384615384615,5.369230769230769,0.11446153846153845
87_LeftCA1_3,59,586,266,332,5.616000000000001,9.932203389830509,4.508474576271187,5.627118644067797,0.09518644067796612
87_LeftCA3_1,53,396,177,227,4.917000000000001,7.471698113207547,3.339622641509434,4.283018867924528,0.09277358490566039
87_LeftCA3_2,49,339,142,218,4.796,6.918367346938775,2.8979591836734695,4.448979591836735,0.09787755102040817
87_LeftCA3_3,40,383,172,211,3.5739999999999994,9.575,4.3,5.275,0.08934999999999998
87_LeftDG_1a,72,690,302,398,6.723000000000002,9.583333333333334,4.194444444444445,5.527777777777778,0.09337500000000003
87_LeftDG_1b,40,370,168,201,3.368000000000001,9.25,4.2,5.025,0.08420000000000002
87_LeftDG_2a,56,618,276,345,5.3999999999999995,11.035714285714286,4.928571428571429,6.160714285714286,0.09642857142857142
87_LeftDG_2b,33,260,113,155,3.001000000000001,7.878787878787879,3.4242424242424243,4.696969696969697,0.09093939393939396
87_LeftDG_3a,56,575,262,312,5.1270000000000024,10.267857142857142,4.678571428571429,5.571428571428571,0.09155357142857147
87_LeftDG_3b,45,286,125,175,4.161000000000001,6.355555555555555,2.7777777777777777,3.888888888888889,0.0924666666666667
87_RightCA1_1,95,961,420,564,9.508000000000008,10.115789473684211,4.421052631578948,5.936842105263158,0.10008421052631587
87_RightCA1_2,78,733,324,433,7.721999999999999,9.397435897435898,4.153846153846154,5.551282051282051,0.09899999999999998
87_RightCA1_3,65,635,285,369,6.177000000000003,9.76923076923077,4.384615384615385,5.676923076923077,0.09503076923076928
87_RightCA3_1,64,508,225,291,5.983000000000002,7.9375,3.515625,4.546875,0.09348437500000004
87_RightCA3_2,59,448,190,277,5.35,7.593220338983051,3.2203389830508473,4.694915254237288,0.09067796610169492
87_RightCA3_3,50,397,173,241,5.057,7.94,3.46,4.82,0.10114000000000001
87_RightDG_1a,54,446,193,267,5.286000000000002,8.25925925925926,3.574074074074074,4.944444444444445,0.09788888888888893
87_RightDG_1b,45,421,193,229,4.211000000000002,9.355555555555556,4.288888888888889,5.088888888888889,0.09357777777777783
87_RightDG_2a,67,841,386,432,6.695000000000001,12.552238805970148,5.7611940298507465,6.447761194029851,0.09992537313432838
87_RightDG_2b,43,315,139,185,4.127,7.325581395348837,3.2325581395348837,4.3023255813953485,0.0959767441860465
87_RightDG_3a,55,682,313,358,5.366000000000001,12.4,5.6909090909090905,6.509090909090909,0.0975636363636364
87_RightDG_3b,35,247,106,158,2.949000000000001,7.057142857142857,3.0285714285714285,4.514285714285714,0.08425714285714289
89_LeftCA1_1,78,866,392,475,7.593000000000001,11.102564102564102,5.0256410256410255,6.089743589743589,0.09734615384615386
89_LeftCA1_2,87,1249,565,679,9.078000000000007,14.35632183908046,6.494252873563219,7.804597701149425,0.10434482758620697
89_LeftCA1_3,96,909,406,538,9.380999999999998,9.46875,4.229166666666667,5.604166666666667,0.09771874999999998
89_LeftCA3_1,69,538,238,331,6.622000000000002,7.797101449275362,3.449275362318841,4.797101449275362,0.09597101449275365
89_LeftCA3_2,96,610,259,405,8.697999999999999,6.354166666666667,2.6979166666666665,4.21875,0.09060416666666665
89_LeftCA3_3,71,430,184,283,6.263000000000003,6.056338028169014,2.591549295774648,3.9859154929577465,0.08821126760563384
89_LeftDG_1a,86,672,288,410,8.19,7.813953488372093,3.3488372093023258,4.767441860465116,0.09523255813953488
89_LeftDG_1b,59,385,163,252,5.340999999999999,6.52542372881356,2.76271186440678,4.271186440677966,0.09052542372881354
89_LeftDG_2a,105,945,419,555,10.071999999999997,9.0,3.9904761904761905,5.285714285714286,0.0959238095238095
89_LeftDG_2b,47,351,154,217,4.6739999999999995,7.468085106382978,3.276595744680851,4.617021276595745,0.0994468085106383
89_LeftDG_3a,93,805,353,470,8.824,8.655913978494624,3.795698924731183,5.053763440860215,0.09488172043010752
89_LeftDG_3b,51,331,142,209,4.577999999999999,6.490196078431373,2.784313725490196,4.098039215686274,0.08976470588235293
89_RightCA1_1,76,616,269,377,7.178000000000002,8.105263157894736,3.539473684210526,4.9605263157894735,0.09444736842105265
89_RightCA1_2,106,908,407,541,11.077,8.566037735849056,3.839622641509434,5.10377358490566,0.1045
89_RightCA1_3,66,472,206,298,6.818,7.151515151515151,3.121212121212121,4.515151515151516,0.1033030303030303
89_RightCA3_1,47,204,76,164,4.006000000000001,4.340425531914893,1.6170212765957446,3.4893617021276597,0.08523404255319152
89_RightCA3_2,69,593,262,355,7.016,8.594202898550725,3.7971014492753623,5.144927536231884,0.10168115942028985
89_RightCA3_3,54,532,239,310,5.681000000000002,9.851851851851851,4.425925925925926,5.7407407407407405,0.10520370370370374
89_RightDG_1a,65,380,158,253,5.3900000000000015,5.846153846153846,2.4307692307692306,3.8923076923076922,0.08292307692307695
89_RightDG_1b,42,282,117,188,3.9359999999999995,6.714285714285714,2.7857142857142856,4.476190476190476,0.09371428571428571
89_RightDG_2a,83,833,369,485,8.019,10.036144578313253,4.445783132530121,5.843373493975903,0.0966144578313253
89_RightDG_2b,52,577,261,328,5.401000000000002,11.096153846153847,5.019230769230769,6.3076923076923075,0.10386538461538465
